3882984	Ocala	$466.480
9404158	Clay County	$339.190
4132594	Clay County	$262.580
6446298	Ocala	$266.360
9759911	San Francisco	$496.910
8690884	San Diego	$178.880
8199870	Middleburg	$294.250
6151979	Jacksonville	$10.280
2461731	San Diego	$102.60
8665668	San Francisco	$10.950
9835002	Jacksonville	$452.720
9759357	Clay County	$13.910
8480848	San Francisco	$87.610
6514258	San Diego	$346.90
9385773	San Diego	$25.30
1346746	Clay County	$383.340
4627198	San Diego	$224.940
4973381	Middleburg	$55.320
6813667	San Francisco	$472.130
3385071	Ocala	$372.930
4963911	Clay County	$145.790
2852477	San Diego	$301.620
6547444	Middleburg	$325.670
6442669	Middleburg	$262.70
2292747	Ocala	$145.630
5312658	San Diego	$458.410
3666489	Jacksonville	$358.470
1721425	Ocala	$490.270
5363549	Clay County	$173.220
9332048	Middleburg	$327.930
1351226	Clay County	$140.620
6385946	Middleburg	$218.220
2496646	Jacksonville	$253.230
6314954	Middleburg	$456.690
2803352	San Diego	$273.930
8830812	Clay County	$412.870
9957658	Jacksonville	$33.700
8774175	Clay County	$312.760
8024967	Middleburg	$109.230
3498819	Middleburg	$121.510
5317222	Middleburg	$143.900
7904509	Clay County	$184.120
1301452	Clay County	$124.650
3020593	San Francisco	$355.660
3538829	Jacksonville	$202.550
7908529	San Francisco	$361.900
1087251	San Francisco	$385.350
3082109	San Francisco	$159.10
6029668	Ocala	$64.200
2745623	San Francisco	$336.520
1090956	Jacksonville	$356.120
6860305	San Diego	$188.570
7022793	San Francisco	$6.940
8222474	San Diego	$144.920
1426210	Middleburg	$135.890
1741270	San Francisco	$232.190
7506871	Middleburg	$341.540
6016631	Middleburg	$390.290
7767713	San Francisco	$447.950
5700263	San Diego	$145.200
3874943	Ocala	$415.150
5080063	Middleburg	$422.770
6798609	San Francisco	$391.820
4233777	Ocala	$28.30
5617521	San Diego	$2.30
3267374	Ocala	$401.550
6290266	Ocala	$479.820
5041716	Jacksonville	$173.770
8911312	Middleburg	$447.600
5743684	Ocala	$393.740
8984396	San Francisco	$486.670
5784955	Jacksonville	$205.490
3615256	Ocala	$157.420
5616755	Ocala	$25.120
1724395	San Diego	$24.460
4765892	San Francisco	$104.430
7677382	Ocala	$288.540
8185913	San Francisco	$143.780
4929697	Clay County	$347.350
8171459	San Francisco	$260.970
5441586	Jacksonville	$246.640
3591806	Jacksonville	$235.620
5905487	Middleburg	$305.780
2806077	San Francisco	$448.680
7132195	Ocala	$29.510
1896081	San Diego	$104.80
7512505	Ocala	$94.580
7752312	Jacksonville	$445.250
1225830	Ocala	$24.780
2736022	San Diego	$253.440
7486148	Middleburg	$295.950
9129794	Jacksonville	$277.10
1389357	Clay County	$428.100
3019510	Clay County	$34.770
4158118	Jacksonville	$167.190
2662968	Middleburg	$116.380
4783438	Clay County	$107.980
7621966	Ocala	$23.450
3394930	Jacksonville	$271.20
3189950	Middleburg	$164.690
1254409	Clay County	$10.440
5355436	San Diego	$469.380
9529726	Middleburg	$132.960
2744883	Ocala	$212.400
8682318	Ocala	$200.780
3970880	Ocala	$338.570
1583353	Jacksonville	$491.800
1510162	Middleburg	$481.770
5116308	Ocala	$256.690
1706615	San Francisco	$449.620
8657378	San Diego	$141.270
1523305	Ocala	$263.80
1438979	Ocala	$87.510
8079101	Ocala	$172.440
7428326	Clay County	$414.130
3830809	San Diego	$145.580
6709367	Clay County	$221.500
9661534	Ocala	$85.510
1832996	Jacksonville	$97.800
8142510	San Francisco	$375.510
6820123	San Diego	$492.680
4023529	Ocala	$296.880
5309623	San Francisco	$272.240
3452973	Middleburg	$165.70
9002065	San Francisco	$430.530
2679266	Ocala	$98.290
1035301	Jacksonville	$346.520
5952791	Clay County	$396.130
2425049	Ocala	$435.920
7431852	Middleburg	$108.820
8372485	Ocala	$190.520
2749038	Ocala	$248.670
9641308	San Francisco	$431.510
3847907	Ocala	$496.380
6580828	Ocala	$56.600
3720945	Ocala	$108.730
4704445	San Francisco	$253.660
2632617	Clay County	$417.920
6245360	Jacksonville	$82.910
5693845	Middleburg	$376.170
7916779	Ocala	$382.250
3027875	San Diego	$473.180
7600553	Clay County	$322.410
8862181	Ocala	$367.230
9187894	San Diego	$405.660
3026521	San Francisco	$232.50
3105489	Ocala	$10.310
4485801	San Francisco	$84.570
8105039	Clay County	$27.80
3600162	San Diego	$148.610
3328070	San Diego	$155.140
8149289	Clay County	$200.330
3740700	San Diego	$207.260
5600962	San Diego	$149.60
2914584	San Francisco	$482.390
2717415	San Diego	$254.720
3434028	Middleburg	$94.370
1960607	Jacksonville	$16.670
4400611	Clay County	$11.90
5393086	Ocala	$183.180
2355093	San Diego	$80.270
8337931	Jacksonville	$74.710
9318131	Jacksonville	$374.280
9911705	Middleburg	$262.720
5105258	Clay County	$90.110
5985292	Middleburg	$457.480
7532420	Clay County	$416.320
5407318	San Diego	$219.450
7006914	Jacksonville	$331.480
8763104	Clay County	$114.970
2816421	San Francisco	$404.300
5598691	Middleburg	$256.780
6082144	Jacksonville	$185.30
3568742	Middleburg	$172.800
3694614	San Francisco	$133.470
3364880	San Diego	$461.950
2170454	Ocala	$232.10
5133507	Clay County	$259.110
5701587	Middleburg	$139.890
7536850	San Diego	$83.980
7261118	Ocala	$331.700
2581506	Ocala	$165.580
2645251	Clay County	$277.920
8739488	Ocala	$414.880
9175698	San Diego	$336.120
5829505	Middleburg	$454.420
1037972	San Francisco	$146.220
1715135	Jacksonville	$448.590
2870326	Ocala	$227.80
3038113	San Francisco	$465.150
4381630	Jacksonville	$19.290
1378851	San Diego	$5.410
2656731	Ocala	$19.220
5848672	Clay County	$412.950
5734985	Clay County	$69.320
5510526	Clay County	$457.690
4066464	Jacksonville	$233.110
3046179	Ocala	$382.980
5978795	Jacksonville	$11.540
3945679	Jacksonville	$283.250
3401502	Middleburg	$220.770
2607026	San Francisco	$256.110
3376998	Clay County	$482.960
2826113	San Francisco	$55.00
3272869	Jacksonville	$328.970
4893827	Clay County	$340.610
8747873	San Francisco	$384.940
8205136	San Diego	$485.390
8359711	San Diego	$464.760
1264655	San Diego	$391.610
7455282	San Francisco	$293.460
6880946	San Diego	$137.940
2131456	Middleburg	$1.310
3310247	Middleburg	$368.590
4779537	Ocala	$199.100
1525572	San Francisco	$177.260
4062310	Ocala	$299.180
4950187	Clay County	$399.800
4836864	Jacksonville	$6.260
5736174	San Diego	$231.850
3232951	Clay County	$74.590
4374673	San Diego	$398.930
5088906	Jacksonville	$63.160
9262074	Jacksonville	$74.430
1111356	San Diego	$83.740
5377894	San Francisco	$327.400
4332901	San Francisco	$359.730
6701545	Jacksonville	$281.140
2317342	San Diego	$412.230
4586441	San Francisco	$213.00
9746302	Middleburg	$22.40
4868861	Ocala	$300.520
3849007	San Francisco	$27.160
4853880	Ocala	$355.40
5367620	Jacksonville	$342.580
7017520	Middleburg	$402.180
6474770	Ocala	$30.440
2246691	Clay County	$35.570
2860165	San Francisco	$358.930
6934378	San Diego	$457.390
4878455	Jacksonville	$331.510
2511654	San Francisco	$112.370
7780335	San Diego	$405.830
1108427	Middleburg	$334.170
7421591	Middleburg	$347.890
2843028	Jacksonville	$468.860
7202969	San Diego	$74.890
4279328	San Francisco	$146.870
9156395	Middleburg	$76.640
9546758	San Diego	$490.950
2431842	San Diego	$462.280
3738396	San Francisco	$239.560
4904308	Middleburg	$341.420
9374217	Jacksonville	$400.340
3457855	San Diego	$129.790
8680726	San Diego	$292.830
3171187	Middleburg	$441.510
3987271	Jacksonville	$16.230
8921043	San Diego	$272.640
6710585	Clay County	$318.740
7533375	Jacksonville	$490.610
8554113	Jacksonville	$368.630
8500186	Jacksonville	$27.430
5080504	Middleburg	$290.590
7090690	Middleburg	$439.230
9179380	Jacksonville	$420.920
9122578	Middleburg	$52.680
3426002	San Francisco	$124.530
2425926	Ocala	$2.450
5289093	Ocala	$393.250
2931576	San Francisco	$478.110
4008657	Jacksonville	$26.940
1753751	San Diego	$494.720
5898325	San Francisco	$55.120
1910858	Middleburg	$441.260
3972093	Ocala	$440.570
7349328	Middleburg	$428.600
7959364	Clay County	$479.470
9832872	Clay County	$87.390
8411144	Clay County	$222.470
3532005	Middleburg	$140.800
3572704	Ocala	$294.00
5374736	San Diego	$23.670
3273161	Jacksonville	$400.610
4152142	Ocala	$453.160
5063052	San Francisco	$134.230
9284139	San Francisco	$355.660
4957363	Middleburg	$485.270
4448407	Clay County	$141.820
3110146	Clay County	$54.560
3798227	Middleburg	$121.770
7918341	San Francisco	$273.930
4099592	Ocala	$38.660
1257276	San Francisco	$165.440
3836121	San Diego	$260.300
8768866	Middleburg	$498.500
1807233	San Diego	$56.810
4774160	Ocala	$374.700
7665200	Clay County	$133.650
7724784	San Francisco	$287.440
3411183	Middleburg	$104.60
7408609	San Diego	$435.160
4036731	Ocala	$101.810
2726461	San Francisco	$493.790
9195875	Ocala	$53.10
5572711	San Diego	$251.880
2591025	San Francisco	$411.470
6228611	Ocala	$274.410
4991240	Ocala	$315.620
6214291	Ocala	$270.110
6153840	Jacksonville	$72.520
4719937	Middleburg	$275.290
8354770	Clay County	$370.350
9543083	San Francisco	$394.540
7609255	Middleburg	$157.40
1138755	Middleburg	$12.260
5116813	Ocala	$363.970
7661188	Middleburg	$379.10
1740250	Middleburg	$17.490
1804294	San Diego	$367.180
7380223	San Diego	$135.650
2079190	Ocala	$177.230
5830080	San Francisco	$406.630
1576614	Clay County	$385.50
6344789	Jacksonville	$124.360
6318935	San Francisco	$13.350
8950685	Jacksonville	$425.690
1668207	Clay County	$361.640
2566176	San Diego	$223.120
2390292	Jacksonville	$267.440
2842098	Jacksonville	$313.60
3208586	Jacksonville	$67.920
3091194	Jacksonville	$409.720
1524651	Jacksonville	$81.220
3268263	Middleburg	$114.490
7255839	San Francisco	$97.550
6874446	Clay County	$138.960
7894299	San Diego	$228.750
6235784	San Diego	$237.600
4047134	Ocala	$226.530
7772895	Jacksonville	$414.150
9838344	Ocala	$369.370
4767033	San Francisco	$55.600
2316253	Jacksonville	$493.840
8753043	San Francisco	$305.230
6061207	Clay County	$427.890
1533666	San Diego	$82.620
9537495	Clay County	$409.130
1284862	Middleburg	$385.150
4858042	Clay County	$355.60
8925506	San Diego	$489.780
4513139	Jacksonville	$345.740
4564726	Clay County	$157.200
4610397	San Diego	$35.110
6945376	Clay County	$163.60
5640857	San Francisco	$485.690
3551332	Clay County	$242.80
7203229	Clay County	$8.780
4937570	Clay County	$462.600
6798622	Clay County	$104.910
9192908	Ocala	$332.950
1508281	San Diego	$179.10
5211793	San Diego	$161.390
1108495	San Diego	$232.830
3759538	Middleburg	$447.630
8814961	Middleburg	$75.230
2014676	San Francisco	$266.650
1010772	Middleburg	$11.380
6470790	Jacksonville	$389.890
8714036	San Francisco	$274.650
7728608	Clay County	$375.140
5090449	Middleburg	$6.420
1918883	Ocala	$4.690
4196361	San Francisco	$409.550
9610178	Jacksonville	$296.190
2939968	Clay County	$66.590
6819168	Ocala	$174.270
8258079	San Francisco	$231.20
3884888	Ocala	$429.480
8245716	San Francisco	$269.720
3430538	Ocala	$409.90
1586965	Middleburg	$201.930
3097837	San Diego	$299.970
5606011	Clay County	$192.300
1379397	Ocala	$215.180
5225814	San Francisco	$230.730
5192228	Middleburg	$150.180
5926860	Clay County	$61.300
8116019	Ocala	$398.220
2591798	San Diego	$178.750
6512160	San Diego	$205.520
9186701	Middleburg	$169.810
7088215	San Francisco	$128.370
1473334	Ocala	$132.430
8947845	San Diego	$203.670
2651126	San Francisco	$134.360
6282052	Ocala	$259.350
7118878	Jacksonville	$338.110
2088553	Ocala	$458.540
7310143	Middleburg	$343.300
4373043	Middleburg	$217.810
6900939	San Francisco	$296.400
9908968	Middleburg	$194.300
1021018	San Francisco	$492.50
7582587	San Diego	$262.640
8046160	Clay County	$249.660
4796025	Ocala	$142.960
6347327	San Francisco	$483.420
8335981	Middleburg	$457.910
2811091	San Diego	$96.470
3575341	San Diego	$126.450
3568557	San Francisco	$404.310
1776247	Ocala	$165.320
7513960	Jacksonville	$236.220
1113021	San Francisco	$158.770
5569093	Clay County	$312.350
8242165	Middleburg	$460.860
6284076	Middleburg	$212.160
4058964	San Diego	$138.00
6380538	Ocala	$249.770
1533540	Jacksonville	$235.150
2577351	Middleburg	$111.460
2577120	Middleburg	$394.400
9235972	San Francisco	$465.960
2536258	San Francisco	$131.210
7504407	Clay County	$118.240
6123593	Clay County	$428.890
5702731	Ocala	$126.650
6119992	Jacksonville	$170.400
7423052	Ocala	$423.80
1475085	Jacksonville	$48.470
5160785	San Diego	$89.570
2009998	Middleburg	$311.870
8780771	Jacksonville	$341.540
6218945	Jacksonville	$440.930
6858361	Jacksonville	$265.340
3627651	San Francisco	$242.910
9244411	Ocala	$77.870
4419406	Ocala	$211.850
6024519	Ocala	$371.150
2029600	Clay County	$289.490
2556163	San Diego	$438.270
6028250	Clay County	$451.640
5097831	San Francisco	$445.570
1980495	Jacksonville	$414.540
6008872	Clay County	$400.970
9658676	Ocala	$334.920
9295500	Middleburg	$491.870
2298138	Jacksonville	$425.370
9071719	San Diego	$35.760
5822797	Clay County	$84.350
3393511	San Diego	$407.170
6213844	Jacksonville	$326.650
3587001	Jacksonville	$463.250
9597460	San Francisco	$376.900
9467489	Jacksonville	$130.950
5693426	San Diego	$347.280
7761324	Ocala	$186.300
5773727	San Francisco	$197.980
5170190	Middleburg	$81.70
6214671	San Diego	$197.950
3082890	Ocala	$228.960
2630653	San Diego	$328.360
5079392	Jacksonville	$211.140
3209344	Jacksonville	$311.50
9887974	Jacksonville	$444.390
3578703	Jacksonville	$153.180
2292201	San Diego	$429.490
3007872	Jacksonville	$426.620
2781204	San Francisco	$131.680
2922398	Clay County	$258.640
6841377	Clay County	$380.240
8431931	Ocala	$140.850
4811146	Ocala	$335.80
3293231	San Diego	$63.380
1252700	Jacksonville	$201.850
1679436	Jacksonville	$163.470
5174809	San Francisco	$62.380
5007538	San Francisco	$310.410
5799731	Middleburg	$5.120
1190538	San Diego	$372.360
9853370	San Diego	$7.120
8881745	San Francisco	$77.590
4674435	Jacksonville	$247.90
2314134	Ocala	$409.960
2486269	Jacksonville	$484.740
9223487	San Francisco	$327.860
7682871	San Diego	$367.120
2201771	Jacksonville	$367.590
3172561	San Diego	$27.810
9933136	Ocala	$60.300
3274577	Ocala	$105.490
3970238	San Francisco	$169.30
8810026	Jacksonville	$336.120
3494533	Clay County	$340.560
5242176	San Diego	$83.30
6223981	Clay County	$390.300
8037836	Ocala	$72.670
9293392	Ocala	$371.860
7611121	Clay County	$483.510
4592827	San Diego	$233.630
3878355	San Francisco	$369.830
1996531	Ocala	$297.190
3242187	Ocala	$221.150
1686840	Clay County	$305.750
9486753	Middleburg	$67.940
2640882	Ocala	$413.270
2156126	San Diego	$179.170
3573792	Clay County	$97.940
8594318	Clay County	$96.840
2635474	Ocala	$414.340
9712118	Ocala	$246.640
6592128	Ocala	$210.400
8587913	Middleburg	$326.430
4677043	Middleburg	$409.360
3918411	Clay County	$103.570
4395424	Clay County	$397.70
1908889	Ocala	$12.120
4710689	Middleburg	$54.360
5861596	Clay County	$351.850
2144094	San Francisco	$415.180
1142919	Jacksonville	$298.690
5236141	Middleburg	$253.30
3198534	Ocala	$227.30
3386070	San Diego	$429.900
1675110	Ocala	$483.500
4235946	San Diego	$218.280
6696100	Clay County	$453.260
2574860	Ocala	$74.790
4073641	Jacksonville	$391.130
2077790	Middleburg	$285.430
9615764	Ocala	$392.730
9072410	San Diego	$106.670
3788187	Jacksonville	$227.00
4152472	Middleburg	$396.510
6299228	Middleburg	$497.910
2711999	Jacksonville	$17.810
7158441	Ocala	$68.130
8256680	San Diego	$228.130
3753394	Jacksonville	$387.500
7490955	Clay County	$198.930
2533487	Ocala	$453.870
1044456	Ocala	$147.480
7784411	Jacksonville	$380.340
6683294	Ocala	$382.110
4199481	San Francisco	$313.640
4444498	San Francisco	$325.950
8721928	Ocala	$147.670
7286729	San Diego	$352.10
6413076	San Francisco	$387.430
8225615	San Diego	$171.340
6985620	Jacksonville	$15.910
7048546	San Diego	$485.610
8573734	Jacksonville	$117.350
1810665	Clay County	$410.700
2772207	San Francisco	$97.980
7063708	Middleburg	$258.460
3797483	Ocala	$185.350
4610244	Jacksonville	$464.850
2440345	San Francisco	$239.530
1535569	Middleburg	$459.880
5870972	Middleburg	$336.490
6780251	Clay County	$286.260
5365556	San Francisco	$45.190
3510646	Ocala	$284.100
8785223	San Francisco	$125.970
8160939	Middleburg	$38.850
1397826	Ocala	$410.180
5247511	San Diego	$405.500
6902512	Ocala	$150.350
9240663	Ocala	$158.300
4993638	Middleburg	$347.210
6799645	Middleburg	$310.340
4056114	Middleburg	$294.230
3643470	Ocala	$417.480
1734730	San Francisco	$433.750
7777143	Jacksonville	$452.220
1024186	Ocala	$25.560
7713812	San Francisco	$454.630
1582947	Jacksonville	$139.800
8752124	Ocala	$94.910
7226635	Ocala	$241.510
6841599	San Diego	$243.430
9282261	Jacksonville	$212.340
2083329	Clay County	$181.190
8174553	Ocala	$284.760
5932022	Middleburg	$10.60
6108236	Ocala	$312.410
6724818	Jacksonville	$111.530
4899558	Ocala	$43.80
5239473	Jacksonville	$182.240
5043290	Ocala	$12.150
9955300	Ocala	$313.220
8887764	Jacksonville	$184.50
3636724	Jacksonville	$58.460
1115143	San Diego	$330.270
5400065	San Francisco	$339.350
2897951	Ocala	$336.220
9416588	Clay County	$243.420
6270635	Ocala	$220.410
4087520	San Francisco	$37.570
7759873	Clay County	$151.540
6922081	Jacksonville	$407.70
3085966	Middleburg	$390.950
3836042	Middleburg	$402.250
7983169	San Diego	$95.930
5327636	San Diego	$248.850
4196194	Jacksonville	$197.350
1222771	Clay County	$330.470
3775922	Ocala	$451.10
9899022	Clay County	$226.30
8923761	Middleburg	$422.50
3737194	Jacksonville	$379.260
4227285	Ocala	$174.220
4571378	Ocala	$238.10
5169374	Middleburg	$252.240
5361418	Jacksonville	$423.350
1128770	Middleburg	$216.290
7967050	Clay County	$443.640
9966163	Middleburg	$276.120
6240239	San Diego	$96.70
5056229	San Francisco	$376.830
4517678	Jacksonville	$249.350
8725482	San Diego	$468.320
1628256	San Diego	$44.860
1313336	Ocala	$388.890
8090266	San Diego	$392.190
8962383	San Francisco	$59.180
5333856	San Diego	$22.500
6845026	Jacksonville	$300.740
2010934	Jacksonville	$160.770
6973826	Ocala	$304.240
5471118	Ocala	$379.30
8821133	San Diego	$347.780
1322483	Jacksonville	$472.590
6306736	Middleburg	$496.910
5359834	Middleburg	$215.100
4740288	Clay County	$385.720
6643264	San Diego	$88.170
2720902	Middleburg	$241.730
1613336	Clay County	$261.770
6464076	Clay County	$374.770
3324521	Clay County	$117.650
5308415	Clay County	$40.600
4514721	Ocala	$186.200
2159303	Jacksonville	$433.550
7633519	Jacksonville	$308.740
7751647	Middleburg	$126.900
8226921	Clay County	$190.660
9028148	Middleburg	$83.400
1765441	San Diego	$36.950
5578899	Jacksonville	$170.630
4586363	Clay County	$444.360
4243695	San Francisco	$308.300
2186654	Ocala	$159.680
3862174	San Francisco	$499.970
8501065	San Diego	$210.280
4745141	Middleburg	$16.440
7042339	San Francisco	$113.690
4108824	San Francisco	$218.770
9417171	Clay County	$126.650
1022765	Middleburg	$249.810
6288082	Middleburg	$42.760
2125527	Jacksonville	$428.110
7727662	Ocala	$221.360
4610590	San Diego	$367.880
5061253	Ocala	$380.30
5679171	San Francisco	$136.870
3481449	San Francisco	$482.190
8867427	Jacksonville	$3.320
6905056	Middleburg	$55.800
5057419	Ocala	$260.900
6799338	San Diego	$107.910
8802963	Ocala	$254.390
7474843	Ocala	$31.740
6801726	Jacksonville	$410.90
2714302	San Francisco	$98.210
7909336	Middleburg	$33.590
9706050	San Francisco	$375.650
6740894	Ocala	$240.420
5077923	Jacksonville	$330.810
5881514	Ocala	$261.100
8569139	San Diego	$55.430
3379573	San Francisco	$386.840
6399385	Jacksonville	$0.930
3518383	Middleburg	$109.50
4141075	Jacksonville	$31.490
5157385	Ocala	$493.260
6855978	Middleburg	$251.150
7030174	San Diego	$315.840
3394575	San Francisco	$309.870
2513101	San Francisco	$422.50
1552284	Ocala	$39.760
4350590	San Francisco	$50.240
2077761	Clay County	$45.330
4150399	San Diego	$175.840
2297881	San Diego	$375.590
2994578	San Diego	$419.710
6144953	Ocala	$219.330
1825684	San Diego	$332.480
5202046	San Diego	$59.10
2579877	Clay County	$250.810
7892434	Ocala	$111.390
7298908	Clay County	$198.820
6934879	Ocala	$66.50
1724004	Jacksonville	$251.850
9350406	San Francisco	$430.460
4172557	Jacksonville	$84.40
8131409	Clay County	$191.100
6895194	Ocala	$244.60
6251790	Jacksonville	$437.110
6572771	Clay County	$198.790
3340300	Clay County	$475.530
7883552	Ocala	$481.110
7859590	Jacksonville	$458.980
1381104	Clay County	$219.930
5593166	Middleburg	$55.700
7541810	San Francisco	$277.820
9766041	San Francisco	$93.130
1534651	Middleburg	$244.240
5474672	Jacksonville	$88.470
8473400	Middleburg	$159.610
6863756	Middleburg	$191.760
9029611	Clay County	$431.320
9510427	Ocala	$140.360
3260370	Clay County	$73.790
2936486	San Diego	$278.10
2107611	San Diego	$158.350
8763636	San Francisco	$484.90
6077304	Ocala	$108.90
2740976	Ocala	$494.870
4469882	San Francisco	$235.960
3427245	Jacksonville	$78.890
8051931	Middleburg	$354.680
3324613	Jacksonville	$32.960
7234685	San Diego	$87.480
4643052	San Francisco	$4.140
4768552	Clay County	$188.160
3919779	San Diego	$436.790
5589383	San Diego	$174.590
1441705	Jacksonville	$7.490
8770378	Middleburg	$484.410
8696822	San Diego	$191.800
9562402	Middleburg	$289.60
8407903	Middleburg	$137.400
2775122	San Diego	$243.610
9003469	San Francisco	$88.430
6601337	Jacksonville	$162.390
6430983	Ocala	$376.700
7082676	San Diego	$141.690
2538289	Ocala	$367.30
4484003	Jacksonville	$48.900
9797171	Ocala	$87.910
2215488	San Diego	$276.340
6596189	Ocala	$260.530
1105698	Ocala	$250.360
8724468	San Diego	$61.720
3496725	Clay County	$428.50
4179636	Clay County	$276.610
5314929	San Francisco	$294.980
2750176	Middleburg	$412.290
5266202	San Francisco	$285.830
7370193	Middleburg	$344.380
2153112	Ocala	$360.550
2330202	San Francisco	$164.330
3324580	Jacksonville	$310.200
8279204	Middleburg	$375.620
1834815	Clay County	$151.320
9934886	Middleburg	$126.910
3733175	Clay County	$366.830
8544238	San Francisco	$328.160
2264768	San Diego	$223.130
5788726	Jacksonville	$481.750
3013246	San Diego	$277.960
7967837	San Francisco	$380.850
6532410	San Diego	$172.80
8046667	San Francisco	$228.540
1801928	Clay County	$290.580
5290907	San Diego	$52.380
7879746	Middleburg	$21.280
5236564	Ocala	$296.980
7182320	Middleburg	$203.860
5335824	Middleburg	$107.180
7493910	Jacksonville	$162.820
3639635	Middleburg	$4.320
5680507	San Francisco	$320.270
5430200	Middleburg	$330.590
3433973	Clay County	$93.930
8835515	Middleburg	$279.970
6037867	Clay County	$4.90
7116890	Middleburg	$393.70
5333390	Clay County	$150.240
7975089	San Diego	$323.740
3134505	San Diego	$159.380
3407704	Ocala	$324.850
5585934	Middleburg	$488.910
4696538	San Diego	$366.870
4709676	Middleburg	$330.310
5472496	Clay County	$31.950
8861613	San Diego	$94.390
3234207	San Diego	$239.90
6628304	San Francisco	$163.770
6635149	Jacksonville	$439.770
7026232	Jacksonville	$239.310
5243873	Clay County	$327.470
2603667	Jacksonville	$488.330
6117214	San Francisco	$401.380
3406508	Clay County	$196.610
3643698	San Diego	$387.600
7603783	Ocala	$12.340
4572804	Jacksonville	$257.180
5587185	Clay County	$42.710
1838751	Jacksonville	$269.240
4168990	Jacksonville	$24.150
8344495	Jacksonville	$168.360
6251735	San Francisco	$24.510
5586533	Ocala	$308.910
8959036	San Francisco	$12.00
9969926	Middleburg	$238.740
6468626	Ocala	$342.550
1541374	Jacksonville	$20.50
9439884	Jacksonville	$111.220
5464084	Middleburg	$65.710
2330659	Middleburg	$6.600
2156856	Clay County	$90.720
4610681	Middleburg	$220.320
1131892	San Diego	$271.240
2421457	San Francisco	$298.130
8514886	Clay County	$268.270
3963336	Middleburg	$102.210
7610116	Middleburg	$404.50
4436164	Clay County	$121.250
6954791	San Francisco	$492.890
1354772	Clay County	$348.770
1530686	San Francisco	$190.70
3371860	Ocala	$32.510
7767970	San Francisco	$102.610
5283275	Ocala	$419.290
5162725	Ocala	$163.960
4029191	Clay County	$222.20
4298790	Clay County	$200.40
3638336	San Diego	$169.260
6982584	Middleburg	$247.930
2359215	Middleburg	$31.860
9911634	San Diego	$62.850
8650691	Jacksonville	$308.270
3150632	Clay County	$208.330
5260992	Ocala	$153.30
6898047	Ocala	$455.130
4657995	San Diego	$439.150
6431399	San Diego	$277.00
3573029	San Francisco	$183.680
6127217	Middleburg	$86.490
1540798	Middleburg	$147.830
9407717	Middleburg	$220.320
2453963	San Diego	$263.800
9581315	Clay County	$339.400
3045515	Ocala	$412.780
4776122	San Diego	$60.510
3901380	Middleburg	$253.400
7115362	Clay County	$18.30
9603407	Middleburg	$66.610
4605159	Clay County	$456.590
1139307	Clay County	$71.790
9765050	San Francisco	$336.560
9965089	Ocala	$496.70
6731292	San Diego	$450.770
7283811	Jacksonville	$329.520
1681249	Ocala	$176.680
3645287	Jacksonville	$27.920
6361175	Ocala	$193.280
7165848	Jacksonville	$41.590
5198721	San Francisco	$143.580
3213152	Jacksonville	$180.30
9007410	Jacksonville	$317.20
1488665	San Francisco	$68.360
1736745	Clay County	$3.300
8736317	San Diego	$1.860
6995840	San Francisco	$165.890
8269365	Clay County	$308.760
1829800	Middleburg	$403.180
4237664	San Diego	$194.380
4102936	San Diego	$373.60
4403089	San Diego	$357.770
5287492	Ocala	$146.30
1953274	San Diego	$371.620
6185901	Middleburg	$31.970
9455061	San Diego	$397.80
7095770	San Francisco	$420.530
9003497	Ocala	$292.570
8355325	Ocala	$288.920
9319555	San Francisco	$220.810
9009350	San Diego	$449.80
7869936	Middleburg	$205.820
4154546	San Francisco	$14.320
5290159	San Francisco	$347.600
5022829	Jacksonville	$459.180
8386374	Jacksonville	$452.980
2117860	San Francisco	$491.90
1554766	Ocala	$356.970
2001772	San Diego	$234.420
7731423	Jacksonville	$417.100
4224630	Clay County	$93.610
9887990	San Francisco	$391.960
5722472	Clay County	$276.600
9828411	San Francisco	$98.300
5777489	San Francisco	$243.690
5431770	San Francisco	$373.840
6228285	Middleburg	$82.500
1018347	San Diego	$6.740
5543541	Jacksonville	$461.810
6588685	San Francisco	$170.630
7859628	Clay County	$355.540
2470456	San Diego	$208.940
8607344	Ocala	$349.640
1049266	Clay County	$195.270
8969997	Clay County	$134.720
7457223	San Diego	$278.580
2439757	Clay County	$251.940
7122727	Clay County	$460.340
5142779	Middleburg	$286.890
5028339	San Diego	$449.70
4254756	San Francisco	$380.740
7330417	Middleburg	$267.670
4275258	Middleburg	$314.520
1108837	San Francisco	$102.230
4363691	San Diego	$419.390
2184429	Clay County	$358.900
1588229	San Francisco	$428.810
1064926	Jacksonville	$332.70
5914711	San Francisco	$470.100
1951008	Jacksonville	$308.270
5504631	San Diego	$361.160
6630680	San Diego	$174.850
9873149	Jacksonville	$123.440
4302130	Ocala	$452.610
9107838	San Diego	$256.360
7426480	San Francisco	$259.840
6520521	San Francisco	$81.240
1483185	Ocala	$462.680
3153381	Ocala	$431.110
5332932	Middleburg	$278.90
1729510	San Diego	$69.250
9232915	San Francisco	$13.120
1927341	Ocala	$342.590
1363837	Ocala	$117.480
8194164	Clay County	$87.240
6801544	Ocala	$411.230
6954422	San Diego	$142.340
8616158	Middleburg	$298.910
7503278	San Francisco	$309.100
2533353	San Francisco	$285.80
6629224	Ocala	$52.70
8675401	Clay County	$261.570
2805849	San Diego	$211.660
7855387	Jacksonville	$77.120
